,DateOfDeparture,year,month,day,weekday,week,n_days,UnemploymentRate,State,state_departure,GDP_per_cap,holidays
18113,2012-08-14,2012,8,14,1,33,15566,8.5,Kentucky,KY,37579.0,True
18114,2012-08-14,2012,8,14,1,33,15566,7.4,Louisiana,LA,48599.0,True
18115,2012-08-14,2012,8,14,1,33,15566,7.6,Maine,ME,38352.0,True
18116,2012-08-14,2012,8,14,1,33,15566,7.1,Maryland,MD,53675.0,True
18117,2012-08-14,2012,8,14,1,33,15566,6.3,Massachusetts,MA,60808.0,True
18118,2012-08-14,2012,8,14,1,33,15566,9.4,Michigan,MI,38763.0,True
18119,2012-08-14,2012,8,14,1,33,15566,5.9,Minnesota,MN,50148.0,True
18120,2012-08-14,2012,8,14,1,33,15566,9.1,Mississippi,MS,31688.0,True
18121,2012-08-14,2012,8,14,1,33,15566,7.2,Missouri,MO,42204.0,True
18122,2012-08-14,2012,8,14,1,33,15566,6.3,Montana,MT,37733.0,True
18123,2012-08-14,2012,8,14,1,33,15566,4.0,Nebraska,NE,49569.0,True
18124,2012-08-14,2012,8,14,1,33,15566,12.1,Nevada,NV,44589.0,True
18125,2012-08-14,2012,8,14,1,33,15566,5.7,New Hampshire,NH,48388.0,True
18126,2012-08-14,2012,8,14,1,33,15566,9.9,New Jersey,NJ,55023.0,True
18127,2012-08-14,2012,8,14,1,33,15566,6.5,New Mexico,NM,40297.0,True
18128,2012-08-14,2012,8,14,1,33,15566,9.1,New York,NY,61267.0,True
18129,2012-08-14,2012,8,14,1,33,15566,9.7,North Carolina,NC,43141.0,True
18130,2012-08-14,2012,8,14,1,33,15566,3.0,North Dakota,ND,52185.0,True
18131,2012-08-14,2012,8,14,1,33,15566,7.2,Ohio,OH,42667.0,True
18132,2012-08-14,2012,8,14,1,33,15566,5.1,Oklahoma,OK,38303.0,True
18133,2012-08-14,2012,8,14,1,33,15566,8.9,Oregon,OR,49601.0,True
18134,2012-08-14,2012,8,14,1,33,15566,8.1,Pennsylvania,PA,46387.0,True
18136,2012-08-14,2012,8,14,1,33,15566,10.7,Rhode Island,RI,46332.0,True
18137,2012-08-14,2012,8,14,1,33,15566,9.6,South Carolina,SC,35126.0,True
18138,2012-08-14,2012,8,14,1,33,15566,4.5,South Dakota,SD,45605.0,True
18139,2012-08-14,2012,8,14,1,33,15566,8.5,Tennessee,TN,3937.0,True
18140,2012-08-14,2012,8,14,1,33,15566,7.1,Texas,TX,47417.0,True
18141,2012-08-14,2012,8,14,1,33,15566,5.8,Utah,UT,415.0,True
18142,2012-08-14,2012,8,14,1,33,15566,5.3,Vermont,VT,4217.0,True
18143,2012-08-14,2012,8,14,1,33,15566,5.9,Virginia,VA,51946.0,True
18144,2012-08-14,2012,8,14,1,33,15566,8.6,Washington,WA,52679.0,True
18145,2012-08-14,2012,8,14,1,33,15566,7.5,West Virginia,WV,35368.0,True
18146,2012-08-14,2012,8,14,1,33,15566,7.5,Wisconsin,WI,44126.0,True
18147,2012-08-14,2012,8,14,1,33,15566,5.7,Wyoming,WY,64603.0,True
18148,2012-08-15,2012,8,15,2,33,15567,8.5,Alabama,AL,35913.0,True
18149,2012-08-15,2012,8,15,2,33,15567,7.8,Alaska,AK,69564.0,True
18150,2012-08-15,2012,8,15,2,33,15567,8.3,Arizona,AZ,37935.0,True
18151,2012-08-15,2012,8,15,2,33,15567,7.3,Arkansas,AR,34671.0,True
18152,2012-08-15,2012,8,15,2,33,15567,10.6,California,CA,51871.0,True
18153,2012-08-15,2012,8,15,2,33,15567,8.2,Colorado,CO,49254.0,True
18154,2012-08-15,2012,8,15,2,33,15567,9.0,Connecticut,CT,64906.0,True
18155,2012-08-15,2012,8,15,2,33,15567,6.9,Delaware,DE,62837.0,True
18156,2012-08-15,2012,8,15,2,33,15567,8.8,District of Columbia,DC,16803.0,True
18157,2012-08-15,2012,8,15,2,33,15567,8.8,Florida,FL,38604.0,True
18158,2012-08-15,2012,8,15,2,33,15567,9.2,Georgia,GA,42029.0,True
18159,2012-08-15,2012,8,15,2,33,15567,6.1,Hawaii,HI,49418.0,True
18160,2012-08-15,2012,8,15,2,33,15567,7.4,Idaho,ID,3462.0,True
18161,2012-08-15,2012,8,15,2,33,15567,9.1,Illinois,IL,50304.0,True
18162,2012-08-15,2012,8,15,2,33,15567,8.3,Indiana,IN,42996.0,True
18163,2012-08-15,2012,8,15,2,33,15567,5.5,Iowa,IA,45884.0,True
18164,2012-08-15,2012,8,15,2,33,15567,6.2,Kansas,KS,44243.0,True
18165,2012-08-15,2012,8,15,2,33,15567,8.5,Kentucky,KY,37579.0,True
18166,2012-08-15,2012,8,15,2,33,15567,7.4,Louisiana,LA,48599.0,True
18167,2012-08-15,2012,8,15,2,33,15567,7.6,Maine,ME,38352.0,True
18168,2012-08-15,2012,8,15,2,33,15567,7.1,Maryland,MD,53675.0,True
18169,2012-08-15,2012,8,15,2,33,15567,6.3,Massachusetts,MA,60808.0,True
18170,2012-08-15,2012,8,15,2,33,15567,9.4,Michigan,MI,38763.0,True
18171,2012-08-15,2012,8,15,2,33,15567,5.9,Minnesota,MN,50148.0,True
18172,2012-08-15,2012,8,15,2,33,15567,9.1,Mississippi,MS,31688.0,True
18173,2012-08-15,2012,8,15,2,33,15567,7.2,Missouri,MO,42204.0,True
18174,2012-08-15,2012,8,15,2,33,15567,6.3,Montana,MT,37733.0,True
18175,2012-08-15,2012,8,15,2,33,15567,4.0,Nebraska,NE,49569.0,True
18176,2012-08-15,2012,8,15,2,33,15567,12.1,Nevada,NV,44589.0,True
18177,2012-08-15,2012,8,15,2,33,15567,5.7,New Hampshire,NH,48388.0,True
18178,2012-08-15,2012,8,15,2,33,15567,9.9,New Jersey,NJ,55023.0,True
18179,2012-08-15,2012,8,15,2,33,15567,6.5,New Mexico,NM,40297.0,True
18180,2012-08-15,2012,8,15,2,33,15567,9.1,New York,NY,61267.0,True
18181,2012-08-15,2012,8,15,2,33,15567,9.7,North Carolina,NC,43141.0,True
18182,2012-08-15,2012,8,15,2,33,15567,3.0,North Dakota,ND,52185.0,True
18183,2012-08-15,2012,8,15,2,33,15567,7.2,Ohio,OH,42667.0,True
18184,2012-08-15,2012,8,15,2,33,15567,5.1,Oklahoma,OK,38303.0,True
18185,2012-08-15,2012,8,15,2,33,15567,8.9,Oregon,OR,49601.0,True
18186,2012-08-15,2012,8,15,2,33,15567,8.1,Pennsylvania,PA,46387.0,True
18188,2012-08-15,2012,8,15,2,33,15567,10.7,Rhode Island,RI,46332.0,True
18189,2012-08-15,2012,8,15,2,33,15567,9.6,South Carolina,SC,35126.0,True
18190,2012-08-15,2012,8,15,2,33,15567,4.5,South Dakota,SD,45605.0,True
18191,2012-08-15,2012,8,15,2,33,15567,8.5,Tennessee,TN,3937.0,True
18192,2012-08-15,2012,8,15,2,33,15567,7.1,Texas,TX,47417.0,True
18193,2012-08-15,2012,8,15,2,33,15567,5.8,Utah,UT,415.0,True
18194,2012-08-15,2012,8,15,2,33,15567,5.3,Vermont,VT,4217.0,True
18195,2012-08-15,2012,8,15,2,33,15567,5.9,Virginia,VA,51946.0,True
18196,2012-08-15,2012,8,15,2,33,15567,8.6,Washington,WA,52679.0,True
18197,2012-08-15,2012,8,15,2,33,15567,7.5,West Virginia,WV,35368.0,True
18198,2012-08-15,2012,8,15,2,33,15567,7.5,Wisconsin,WI,44126.0,True
18199,2012-08-15,2012,8,15,2,33,15567,5.7,Wyoming,WY,64603.0,True
18200,2012-08-16,2012,8,16,3,33,15568,8.5,Alabama,AL,35913.0,True
18201,2012-08-16,2012,8,16,3,33,15568,7.8,Alaska,AK,69564.0,True
18202,2012-08-16,2012,8,16,3,33,15568,8.3,Arizona,AZ,37935.0,True
18203,2012-08-16,2012,8,16,3,33,15568,7.3,Arkansas,AR,34671.0,True
18204,2012-08-16,2012,8,16,3,33,15568,10.6,California,CA,51871.0,True
18205,2012-08-16,2012,8,16,3,33,15568,8.2,Colorado,CO,49254.0,True
18206,2012-08-16,2012,8,16,3,33,15568,9.0,Connecticut,CT,64906.0,True
18207,2012-08-16,2012,8,16,3,33,15568,6.9,Delaware,DE,62837.0,True
18208,2012-08-16,2012,8,16,3,33,15568,8.8,District of Columbia,DC,16803.0,True
18209,2012-08-16,2012,8,16,3,33,15568,8.8,Florida,FL,38604.0,True
18210,2012-08-16,2012,8,16,3,33,15568,9.2,Georgia,GA,42029.0,True
18211,2012-08-16,2012,8,16,3,33,15568,6.1,Hawaii,HI,49418.0,True
18212,2012-08-16,2012,8,16,3,33,15568,7.4,Idaho,ID,3462.0,True
18213,2012-08-16,2012,8,16,3,33,15568,9.1,Illinois,IL,50304.0,True
18214,2012-08-16,2012,8,16,3,33,15568,8.3,Indiana,IN,42996.0,True
18215,2012-08-16,2012,8,16,3,33,15568,5.5,Iowa,IA,45884.0,True
18216,2012-08-16,2012,8,16,3,33,15568,6.2,Kansas,KS,44243.0,True
18217,2012-08-16,2012,8,16,3,33,15568,8.5,Kentucky,KY,37579.0,True
18218,2012-08-16,2012,8,16,3,33,15568,7.4,Louisiana,LA,48599.0,True
18219,2012-08-16,2012,8,16,3,33,15568,7.6,Maine,ME,38352.0,True
18220,2012-08-16,2012,8,16,3,33,15568,7.1,Maryland,MD,53675.0,True
18221,2012-08-16,2012,8,16,3,33,15568,6.3,Massachusetts,MA,60808.0,True
18222,2012-08-16,2012,8,16,3,33,15568,9.4,Michigan,MI,38763.0,True
18223,2012-08-16,2012,8,16,3,33,15568,5.9,Minnesota,MN,50148.0,True
18224,2012-08-16,2012,8,16,3,33,15568,9.1,Mississippi,MS,31688.0,True
18225,2012-08-16,2012,8,16,3,33,15568,7.2,Missouri,MO,42204.0,True
18226,2012-08-16,2012,8,16,3,33,15568,6.3,Montana,MT,37733.0,True
18227,2012-08-16,2012,8,16,3,33,15568,4.0,Nebraska,NE,49569.0,True
18228,2012-08-16,2012,8,16,3,33,15568,12.1,Nevada,NV,44589.0,True
18229,2012-08-16,2012,8,16,3,33,15568,5.7,New Hampshire,NH,48388.0,True
18230,2012-08-16,2012,8,16,3,33,15568,9.9,New Jersey,NJ,55023.0,True
18231,2012-08-16,2012,8,16,3,33,15568,6.5,New Mexico,NM,40297.0,True
18232,2012-08-16,2012,8,16,3,33,15568,9.1,New York,NY,61267.0,True
18233,2012-08-16,2012,8,16,3,33,15568,9.7,North Carolina,NC,43141.0,True
18234,2012-08-16,2012,8,16,3,33,15568,3.0,North Dakota,ND,52185.0,True
18235,2012-08-16,2012,8,16,3,33,15568,7.2,Ohio,OH,42667.0,True
18236,2012-08-16,2012,8,16,3,33,15568,5.1,Oklahoma,OK,38303.0,True
18237,2012-08-16,2012,8,16,3,33,15568,8.9,Oregon,OR,49601.0,True
18238,2012-08-16,2012,8,16,3,33,15568,8.1,Pennsylvania,PA,46387.0,True
18240,2012-08-16,2012,8,16,3,33,15568,10.7,Rhode Island,RI,46332.0,True
18241,2012-08-16,2012,8,16,3,33,15568,9.6,South Carolina,SC,35126.0,True
18242,2012-08-16,2012,8,16,3,33,15568,4.5,South Dakota,SD,45605.0,True
18243,2012-08-16,2012,8,16,3,33,15568,8.5,Tennessee,TN,3937.0,True
18244,2012-08-16,2012,8,16,3,33,15568,7.1,Texas,TX,47417.0,True
18245,2012-08-16,2012,8,16,3,33,15568,5.8,Utah,UT,415.0,True
18246,2012-08-16,2012,8,16,3,33,15568,5.3,Vermont,VT,4217.0,True
18247,2012-08-16,2012,8,16,3,33,15568,5.9,Virginia,VA,51946.0,True
18248,2012-08-16,2012,8,16,3,33,15568,8.6,Washington,WA,52679.0,True
18249,2012-08-16,2012,8,16,3,33,15568,7.5,West Virginia,WV,35368.0,True
18250,2012-08-16,2012,8,16,3,33,15568,7.5,Wisconsin,WI,44126.0,True
18251,2012-08-16,2012,8,16,3,33,15568,5.7,Wyoming,WY,64603.0,True
18252,2012-08-17,2012,8,17,4,33,15569,8.5,Alabama,AL,35913.0,True
18253,2012-08-17,2012,8,17,4,33,15569,7.8,Alaska,AK,69564.0,True
18254,2012-08-17,2012,8,17,4,33,15569,8.3,Arizona,AZ,37935.0,True
18255,2012-08-17,2012,8,17,4,33,15569,7.3,Arkansas,AR,34671.0,True
18256,2012-08-17,2012,8,17,4,33,15569,10.6,California,CA,51871.0,True
18257,2012-08-17,2012,8,17,4,33,15569,8.2,Colorado,CO,49254.0,True
18258,2012-08-17,2012,8,17,4,33,15569,9.0,Connecticut,CT,64906.0,True
18259,2012-08-17,2012,8,17,4,33,15569,6.9,Delaware,DE,62837.0,True
18260,2012-08-17,2012,8,17,4,33,15569,8.8,District of Columbia,DC,16803.0,True
18261,2012-08-17,2012,8,17,4,33,15569,8.8,Florida,FL,38604.0,True
18262,2012-08-17,2012,8,17,4,33,15569,9.2,Georgia,GA,42029.0,True
18263,2012-08-17,2012,8,17,4,33,15569,6.1,Hawaii,HI,49418.0,True
18264,2012-08-17,2012,8,17,4,33,15569,7.4,Idaho,ID,3462.0,True
18265,2012-08-17,2012,8,17,4,33,15569,9.1,Illinois,IL,50304.0,True
18266,2012-08-17,2012,8,17,4,33,15569,8.3,Indiana,IN,42996.0,True
18267,2012-08-17,2012,8,17,4,33,15569,5.5,Iowa,IA,45884.0,True
18268,2012-08-17,2012,8,17,4,33,15569,6.2,Kansas,KS,44243.0,True
18269,2012-08-17,2012,8,17,4,33,15569,8.5,Kentucky,KY,37579.0,True
18270,2012-08-17,2012,8,17,4,33,15569,7.4,Louisiana,LA,48599.0,True
18271,2012-08-17,2012,8,17,4,33,15569,7.6,Maine,ME,38352.0,True
18272,2012-08-17,2012,8,17,4,33,15569,7.1,Maryland,MD,53675.0,True
18273,2012-08-17,2012,8,17,4,33,15569,6.3,Massachusetts,MA,60808.0,True
18274,2012-08-17,2012,8,17,4,33,15569,9.4,Michigan,MI,38763.0,True
18275,2012-08-17,2012,8,17,4,33,15569,5.9,Minnesota,MN,50148.0,True
18276,2012-08-17,2012,8,17,4,33,15569,9.1,Mississippi,MS,31688.0,True
18277,2012-08-17,2012,8,17,4,33,15569,7.2,Missouri,MO,42204.0,True
18278,2012-08-17,2012,8,17,4,33,15569,6.3,Montana,MT,37733.0,True
18279,2012-08-17,2012,8,17,4,33,15569,4.0,Nebraska,NE,49569.0,True
18280,2012-08-17,2012,8,17,4,33,15569,12.1,Nevada,NV,44589.0,True
18281,2012-08-17,2012,8,17,4,33,15569,5.7,New Hampshire,NH,48388.0,True
18282,2012-08-17,2012,8,17,4,33,15569,9.9,New Jersey,NJ,55023.0,True
18283,2012-08-17,2012,8,17,4,33,15569,6.5,New Mexico,NM,40297.0,True
18284,2012-08-17,2012,8,17,4,33,15569,9.1,New York,NY,61267.0,True
18285,2012-08-17,2012,8,17,4,33,15569,9.7,North Carolina,NC,43141.0,True
18286,2012-08-17,2012,8,17,4,33,15569,3.0,North Dakota,ND,52185.0,True
18287,2012-08-17,2012,8,17,4,33,15569,7.2,Ohio,OH,42667.0,True
18288,2012-08-17,2012,8,17,4,33,15569,5.1,Oklahoma,OK,38303.0,True
18289,2012-08-17,2012,8,17,4,33,15569,8.9,Oregon,OR,49601.0,True
18290,2012-08-17,2012,8,17,4,33,15569,8.1,Pennsylvania,PA,46387.0,True
18292,2012-08-17,2012,8,17,4,33,15569,10.7,Rhode Island,RI,46332.0,True
18293,2012-08-17,2012,8,17,4,33,15569,9.6,South Carolina,SC,35126.0,True
18294,2012-08-17,2012,8,17,4,33,15569,4.5,South Dakota,SD,45605.0,True
18295,2012-08-17,2012,8,17,4,33,15569,8.5,Tennessee,TN,3937.0,True
18296,2012-08-17,2012,8,17,4,33,15569,7.1,Texas,TX,47417.0,True
18297,2012-08-17,2012,8,17,4,33,15569,5.8,Utah,UT,415.0,True
18298,2012-08-17,2012,8,17,4,33,15569,5.3,Vermont,VT,4217.0,True
18299,2012-08-17,2012,8,17,4,33,15569,5.9,Virginia,VA,51946.0,True
18300,2012-08-17,2012,8,17,4,33,15569,8.6,Washington,WA,52679.0,True
18301,2012-08-17,2012,8,17,4,33,15569,7.5,West Virginia,WV,35368.0,True
18302,2012-08-17,2012,8,17,4,33,15569,7.5,Wisconsin,WI,44126.0,True
18303,2012-08-17,2012,8,17,4,33,15569,5.7,Wyoming,WY,64603.0,True
18304,2012-08-18,2012,8,18,5,33,15570,8.5,Alabama,AL,35913.0,True
18305,2012-08-18,2012,8,18,5,33,15570,7.8,Alaska,AK,69564.0,True
18306,2012-08-18,2012,8,18,5,33,15570,8.3,Arizona,AZ,37935.0,True
18307,2012-08-18,2012,8,18,5,33,15570,7.3,Arkansas,AR,34671.0,True
18308,2012-08-18,2012,8,18,5,33,15570,10.6,California,CA,51871.0,True
18309,2012-08-18,2012,8,18,5,33,15570,8.2,Colorado,CO,49254.0,True
18310,2012-08-18,2012,8,18,5,33,15570,9.0,Connecticut,CT,64906.0,True
18311,2012-08-18,2012,8,18,5,33,15570,6.9,Delaware,DE,62837.0,True
18312,2012-08-18,2012,8,18,5,33,15570,8.8,District of Columbia,DC,16803.0,True
18313,2012-08-18,2012,8,18,5,33,15570,8.8,Florida,FL,38604.0,True
18314,2012-08-18,2012,8,18,5,33,15570,9.2,Georgia,GA,42029.0,True
18315,2012-08-18,2012,8,18,5,33,15570,6.1,Hawaii,HI,49418.0,True
18316,2012-08-18,2012,8,18,5,33,15570,7.4,Idaho,ID,3462.0,True
18317,2012-08-18,2012,8,18,5,33,15570,9.1,Illinois,IL,50304.0,True
18318,2012-08-18,2012,8,18,5,33,15570,8.3,Indiana,IN,42996.0,True
18319,2012-08-18,2012,8,18,5,33,15570,5.5,Iowa,IA,45884.0,True
18320,2012-08-18,2012,8,18,5,33,15570,6.2,Kansas,KS,44243.0,True
18321,2012-08-18,2012,8,18,5,33,15570,8.5,Kentucky,KY,37579.0,True
18322,2012-08-18,2012,8,18,5,33,15570,7.4,Louisiana,LA,48599.0,True
18323,2012-08-18,2012,8,18,5,33,15570,7.6,Maine,ME,38352.0,True
18324,2012-08-18,2012,8,18,5,33,15570,7.1,Maryland,MD,53675.0,True
18325,2012-08-18,2012,8,18,5,33,15570,6.3,Massachusetts,MA,60808.0,True
18326,2012-08-18,2012,8,18,5,33,15570,9.4,Michigan,MI,38763.0,True
18327,2012-08-18,2012,8,18,5,33,15570,5.9,Minnesota,MN,50148.0,True
18328,2012-08-18,2012,8,18,5,33,15570,9.1,Mississippi,MS,31688.0,True
18329,2012-08-18,2012,8,18,5,33,15570,7.2,Missouri,MO,42204.0,True
18330,2012-08-18,2012,8,18,5,33,15570,6.3,Montana,MT,37733.0,True
18331,2012-08-18,2012,8,18,5,33,15570,4.0,Nebraska,NE,49569.0,True
18332,2012-08-18,2012,8,18,5,33,15570,12.1,Nevada,NV,44589.0,True
18333,2012-08-18,2012,8,18,5,33,15570,5.7,New Hampshire,NH,48388.0,True
18334,2012-08-18,2012,8,18,5,33,15570,9.9,New Jersey,NJ,55023.0,True
18335,2012-08-18,2012,8,18,5,33,15570,6.5,New Mexico,NM,40297.0,True
18336,2012-08-18,2012,8,18,5,33,15570,9.1,New York,NY,61267.0,True
18337,2012-08-18,2012,8,18,5,33,15570,9.7,North Carolina,NC,43141.0,True
18338,2012-08-18,2012,8,18,5,33,15570,3.0,North Dakota,ND,52185.0,True
18339,2012-08-18,2012,8,18,5,33,15570,7.2,Ohio,OH,42667.0,True
18340,2012-08-18,2012,8,18,5,33,15570,5.1,Oklahoma,OK,38303.0,True
18341,2012-08-18,2012,8,18,5,33,15570,8.9,Oregon,OR,49601.0,True
18342,2012-08-18,2012,8,18,5,33,15570,8.1,Pennsylvania,PA,46387.0,True
18344,2012-08-18,2012,8,18,5,33,15570,10.7,Rhode Island,RI,46332.0,True
18345,2012-08-18,2012,8,18,5,33,15570,9.6,South Carolina,SC,35126.0,True
18346,2012-08-18,2012,8,18,5,33,15570,4.5,South Dakota,SD,45605.0,True
18347,2012-08-18,2012,8,18,5,33,15570,8.5,Tennessee,TN,3937.0,True
18348,2012-08-18,2012,8,18,5,33,15570,7.1,Texas,TX,47417.0,True
18349,2012-08-18,2012,8,18,5,33,15570,5.8,Utah,UT,415.0,True
18350,2012-08-18,2012,8,18,5,33,15570,5.3,Vermont,VT,4217.0,True
18351,2012-08-18,2012,8,18,5,33,15570,5.9,Virginia,VA,51946.0,True
18352,2012-08-18,2012,8,18,5,33,15570,8.6,Washington,WA,52679.0,True
18353,2012-08-18,2012,8,18,5,33,15570,7.5,West Virginia,WV,35368.0,True
18354,2012-08-18,2012,8,18,5,33,15570,7.5,Wisconsin,WI,44126.0,True
18355,2012-08-18,2012,8,18,5,33,15570,5.7,Wyoming,WY,64603.0,True
18356,2012-08-19,2012,8,19,6,33,15571,8.5,Alabama,AL,35913.0,True
18357,2012-08-19,2012,8,19,6,33,15571,7.8,Alaska,AK,69564.0,True
18358,2012-08-19,2012,8,19,6,33,15571,8.3,Arizona,AZ,37935.0,True
18359,2012-08-19,2012,8,19,6,33,15571,7.3,Arkansas,AR,34671.0,True
18360,2012-08-19,2012,8,19,6,33,15571,10.6,California,CA,51871.0,True
18361,2012-08-19,2012,8,19,6,33,15571,8.2,Colorado,CO,49254.0,True
18362,2012-08-19,2012,8,19,6,33,15571,9.0,Connecticut,CT,64906.0,True
18363,2012-08-19,2012,8,19,6,33,15571,6.9,Delaware,DE,62837.0,True
18364,2012-08-19,2012,8,19,6,33,15571,8.8,District of Columbia,DC,16803.0,True
18365,2012-08-19,2012,8,19,6,33,15571,8.8,Florida,FL,38604.0,True
18366,2012-08-19,2012,8,19,6,33,15571,9.2,Georgia,GA,42029.0,True
18367,2012-08-19,2012,8,19,6,33,15571,6.1,Hawaii,HI,49418.0,True
18368,2012-08-19,2012,8,19,6,33,15571,7.4,Idaho,ID,3462.0,True
18369,2012-08-19,2012,8,19,6,33,15571,9.1,Illinois,IL,50304.0,True
18370,2012-08-19,2012,8,19,6,33,15571,8.3,Indiana,IN,42996.0,True
18371,2012-08-19,2012,8,19,6,33,15571,5.5,Iowa,IA,45884.0,True
18372,2012-08-19,2012,8,19,6,33,15571,6.2,Kansas,KS,44243.0,True
18373,2012-08-19,2012,8,19,6,33,15571,8.5,Kentucky,KY,37579.0,True
18374,2012-08-19,2012,8,19,6,33,15571,7.4,Louisiana,LA,48599.0,True
18375,2012-08-19,2012,8,19,6,33,15571,7.6,Maine,ME,38352.0,True
18376,2012-08-19,2012,8,19,6,33,15571,7.1,Maryland,MD,53675.0,True
18377,2012-08-19,2012,8,19,6,33,15571,6.3,Massachusetts,MA,60808.0,True
18378,2012-08-19,2012,8,19,6,33,15571,9.4,Michigan,MI,38763.0,True
18379,2012-08-19,2012,8,19,6,33,15571,5.9,Minnesota,MN,50148.0,True
18380,2012-08-19,2012,8,19,6,33,15571,9.1,Mississippi,MS,31688.0,True
18381,2012-08-19,2012,8,19,6,33,15571,7.2,Missouri,MO,42204.0,True
18382,2012-08-19,2012,8,19,6,33,15571,6.3,Montana,MT,37733.0,True
18383,2012-08-19,2012,8,19,6,33,15571,4.0,Nebraska,NE,49569.0,True
18384,2012-08-19,2012,8,19,6,33,15571,12.1,Nevada,NV,44589.0,True
18385,2012-08-19,2012,8,19,6,33,15571,5.7,New Hampshire,NH,48388.0,True
18386,2012-08-19,2012,8,19,6,33,15571,9.9,New Jersey,NJ,55023.0,True
18387,2012-08-19,2012,8,19,6,33,15571,6.5,New Mexico,NM,40297.0,True
18388,2012-08-19,2012,8,19,6,33,15571,9.1,New York,NY,61267.0,True
18389,2012-08-19,2012,8,19,6,33,15571,9.7,North Carolina,NC,43141.0,True
18390,2012-08-19,2012,8,19,6,33,15571,3.0,North Dakota,ND,52185.0,True
18391,2012-08-19,2012,8,19,6,33,15571,7.2,Ohio,OH,42667.0,True
18392,2012-08-19,2012,8,19,6,33,15571,5.1,Oklahoma,OK,38303.0,True
18393,2012-08-19,2012,8,19,6,33,15571,8.9,Oregon,OR,49601.0,True
18394,2012-08-19,2012,8,19,6,33,15571,8.1,Pennsylvania,PA,46387.0,True
18396,2012-08-19,2012,8,19,6,33,15571,10.7,Rhode Island,RI,46332.0,True
18397,2012-08-19,2012,8,19,6,33,15571,9.6,South Carolina,SC,35126.0,True
18398,2012-08-19,2012,8,19,6,33,15571,4.5,South Dakota,SD,45605.0,True
18399,2012-08-19,2012,8,19,6,33,15571,8.5,Tennessee,TN,3937.0,True
18400,2012-08-19,2012,8,19,6,33,15571,7.1,Texas,TX,47417.0,True
18401,2012-08-19,2012,8,19,6,33,15571,5.8,Utah,UT,415.0,True
18402,2012-08-19,2012,8,19,6,33,15571,5.3,Vermont,VT,4217.0,True
18403,2012-08-19,2012,8,19,6,33,15571,5.9,Virginia,VA,51946.0,True
18404,2012-08-19,2012,8,19,6,33,15571,8.6,Washington,WA,52679.0,True
18405,2012-08-19,2012,8,19,6,33,15571,7.5,West Virginia,WV,35368.0,True
18406,2012-08-19,2012,8,19,6,33,15571,7.5,Wisconsin,WI,44126.0,True
18407,2012-08-19,2012,8,19,6,33,15571,5.7,Wyoming,WY,64603.0,True
18408,2012-08-20,2012,8,20,0,34,15572,8.5,Alabama,AL,35913.0,True
18409,2012-08-20,2012,8,20,0,34,15572,7.8,Alaska,AK,69564.0,True
18410,2012-08-20,2012,8,20,0,34,15572,8.3,Arizona,AZ,37935.0,True
18411,2012-08-20,2012,8,20,0,34,15572,7.3,Arkansas,AR,34671.0,True
18412,2012-08-20,2012,8,20,0,34,15572,10.6,California,CA,51871.0,True
18413,2012-08-20,2012,8,20,0,34,15572,8.2,Colorado,CO,49254.0,True
18414,2012-08-20,2012,8,20,0,34,15572,9.0,Connecticut,CT,64906.0,True
18415,2012-08-20,2012,8,20,0,34,15572,6.9,Delaware,DE,62837.0,True
18416,2012-08-20,2012,8,20,0,34,15572,8.8,District of Columbia,DC,16803.0,True
18417,2012-08-20,2012,8,20,0,34,15572,8.8,Florida,FL,38604.0,True
18418,2012-08-20,2012,8,20,0,34,15572,9.2,Georgia,GA,42029.0,True
18419,2012-08-20,2012,8,20,0,34,15572,6.1,Hawaii,HI,49418.0,True
18420,2012-08-20,2012,8,20,0,34,15572,7.4,Idaho,ID,3462.0,True
18421,2012-08-20,2012,8,20,0,34,15572,9.1,Illinois,IL,50304.0,True
18422,2012-08-20,2012,8,20,0,34,15572,8.3,Indiana,IN,42996.0,True
18423,2012-08-20,2012,8,20,0,34,15572,5.5,Iowa,IA,45884.0,True
18424,2012-08-20,2012,8,20,0,34,15572,6.2,Kansas,KS,44243.0,True
18425,2012-08-20,2012,8,20,0,34,15572,8.5,Kentucky,KY,37579.0,True
18426,2012-08-20,2012,8,20,0,34,15572,7.4,Louisiana,LA,48599.0,True
18427,2012-08-20,2012,8,20,0,34,15572,7.6,Maine,ME,38352.0,True
18428,2012-08-20,2012,8,20,0,34,15572,7.1,Maryland,MD,53675.0,True
18429,2012-08-20,2012,8,20,0,34,15572,6.3,Massachusetts,MA,60808.0,True
18430,2012-08-20,2012,8,20,0,34,15572,9.4,Michigan,MI,38763.0,True
18431,2012-08-20,2012,8,20,0,34,15572,5.9,Minnesota,MN,50148.0,True
18432,2012-08-20,2012,8,20,0,34,15572,9.1,Mississippi,MS,31688.0,True
18433,2012-08-20,2012,8,20,0,34,15572,7.2,Missouri,MO,42204.0,True
18434,2012-08-20,2012,8,20,0,34,15572,6.3,Montana,MT,37733.0,True
18435,2012-08-20,2012,8,20,0,34,15572,4.0,Nebraska,NE,49569.0,True
18436,2012-08-20,2012,8,20,0,34,15572,12.1,Nevada,NV,44589.0,True
18437,2012-08-20,2012,8,20,0,34,15572,5.7,New Hampshire,NH,48388.0,True
18438,2012-08-20,2012,8,20,0,34,15572,9.9,New Jersey,NJ,55023.0,True
18439,2012-08-20,2012,8,20,0,34,15572,6.5,New Mexico,NM,40297.0,True
