,Date,UnemployementRate,year,month,day,weekday,week,n_days,DateOfDeparture,state,holidays
0,2011-09-01,9.8,2011,9,1,3,35,15218,2011-09-01,AL,False
1,2011-09-01,7.6,2011,9,1,3,35,15218,2011-09-01,AK,False
2,2011-09-01,9.1,2011,9,1,3,35,15218,2011-09-01,AZ,False
3,2011-09-01,8.3,2011,9,1,3,35,15218,2011-09-01,AR,False
4,2011-09-01,11.9,2011,9,1,3,35,15218,2011-09-01,CA,False
5,2011-09-01,8.3,2011,9,1,3,35,15218,2011-09-01,CO,False
6,2011-09-01,8.9,2011,9,1,3,35,15218,2011-09-01,CT,False
7,2011-09-01,8.1,2011,9,1,3,35,15218,2011-09-01,DE,False
8,2011-09-01,11.1,2011,9,1,3,35,15218,2011-09-01,,False
9,2011-09-01,10.6,2011,9,1,3,35,15218,2011-09-01,FL,False
10,2011-09-01,10.3,2011,9,1,3,35,15218,2011-09-01,GA,False
11,2011-09-01,6.4,2011,9,1,3,35,15218,2011-09-01,HI,False
12,2011-09-01,"9,0",2011,9,1,3,35,15218,2011-09-01,ID,False
13,2011-09-01,"10,0",2011,9,1,3,35,15218,2011-09-01,IL,False
14,2011-09-01,8.9,2011,9,1,3,35,15218,2011-09-01,IN,False
15,2011-09-01,"6,0",2011,9,1,3,35,15218,2011-09-01,IA,False
16,2011-09-01,6.7,2011,9,1,3,35,15218,2011-09-01,KS,False
17,2011-09-01,9.7,2011,9,1,3,35,15218,2011-09-01,KY,False
18,2011-09-01,6.9,2011,9,1,3,35,15218,2011-09-01,LA,False
19,2011-09-01,7.5,2011,9,1,3,35,15218,2011-09-01,ME,False
20,2011-09-01,7.4,2011,9,1,3,35,15218,2011-09-01,MD,False
21,2011-09-01,7.3,2011,9,1,3,35,15218,2011-09-01,MA,False
22,2011-09-01,11.1,2011,9,1,3,35,15218,2011-09-01,MI,False
23,2011-09-01,6.9,2011,9,1,3,35,15218,2011-09-01,MN,False
24,2011-09-01,10.6,2011,9,1,3,35,15218,2011-09-01,MS,False
25,2011-09-01,8.7,2011,9,1,3,35,15218,2011-09-01,MO,False
26,2011-09-01,7.7,2011,9,1,3,35,15218,2011-09-01,MT,False
27,2011-09-01,4.2,2011,9,1,3,35,15218,2011-09-01,NE,False
28,2011-09-01,13.4,2011,9,1,3,35,15218,2011-09-01,NV,False
29,2011-09-01,5.4,2011,9,1,3,35,15218,2011-09-01,NH,False
30,2011-09-01,9.2,2011,9,1,3,35,15218,2011-09-01,NJ,False
31,2011-09-01,6.6,2011,9,1,3,35,15218,2011-09-01,NM,False
32,2011-09-01,"8,0",2011,9,1,3,35,15218,2011-09-01,NY,False
33,2011-09-01,10.5,2011,9,1,3,35,15218,2011-09-01,NC,False
34,2011-09-01,3.5,2011,9,1,3,35,15218,2011-09-01,ND,False
35,2011-09-01,9.1,2011,9,1,3,35,15218,2011-09-01,OH,False
36,2011-09-01,5.9,2011,9,1,3,35,15218,2011-09-01,OK,False
37,2011-09-01,9.6,2011,9,1,3,35,15218,2011-09-01,OR,False
38,2011-09-01,8.3,2011,9,1,3,35,15218,2011-09-01,PA,False
39,2011-09-01,15.1,2011,9,1,3,35,15218,2011-09-01,,False
40,2011-09-01,10.5,2011,9,1,3,35,15218,2011-09-01,RI,False
41,2011-09-01,"11,0",2011,9,1,3,35,15218,2011-09-01,SC,False
42,2011-09-01,4.6,2011,9,1,3,35,15218,2011-09-01,SD,False
43,2011-09-01,9.8,2011,9,1,3,35,15218,2011-09-01,TN,False
44,2011-09-01,8.5,2011,9,1,3,35,15218,2011-09-01,TX,False
45,2011-09-01,7.4,2011,9,1,3,35,15218,2011-09-01,UT,False
46,2011-09-01,5.8,2011,9,1,3,35,15218,2011-09-01,VT,False
47,2011-09-01,6.5,2011,9,1,3,35,15218,2011-09-01,VA,False
48,2011-09-01,9.1,2011,9,1,3,35,15218,2011-09-01,WA,False
49,2011-09-01,8.2,2011,9,1,3,35,15218,2011-09-01,WV,False
50,2011-09-01,7.8,2011,9,1,3,35,15218,2011-09-01,WI,False
51,2011-09-01,5.8,2011,9,1,3,35,15218,2011-09-01,WY,False
52,2011-09-01,9.8,2011,9,1,3,35,15218,2011-09-02,AL,False
53,2011-09-01,7.6,2011,9,1,3,35,15218,2011-09-02,AK,False
54,2011-09-01,9.1,2011,9,1,3,35,15218,2011-09-02,AZ,False
55,2011-09-01,8.3,2011,9,1,3,35,15218,2011-09-02,AR,False
56,2011-09-01,11.9,2011,9,1,3,35,15218,2011-09-02,CA,False
57,2011-09-01,8.3,2011,9,1,3,35,15218,2011-09-02,CO,False
58,2011-09-01,8.9,2011,9,1,3,35,15218,2011-09-02,CT,False
59,2011-09-01,8.1,2011,9,1,3,35,15218,2011-09-02,DE,False
60,2011-09-01,11.1,2011,9,1,3,35,15218,2011-09-02,,False
61,2011-09-01,10.6,2011,9,1,3,35,15218,2011-09-02,FL,False
62,2011-09-01,10.3,2011,9,1,3,35,15218,2011-09-02,GA,False
63,2011-09-01,6.4,2011,9,1,3,35,15218,2011-09-02,HI,False
64,2011-09-01,"9,0",2011,9,1,3,35,15218,2011-09-02,ID,False
65,2011-09-01,"10,0",2011,9,1,3,35,15218,2011-09-02,IL,False
66,2011-09-01,8.9,2011,9,1,3,35,15218,2011-09-02,IN,False
67,2011-09-01,"6,0",2011,9,1,3,35,15218,2011-09-02,IA,False
68,2011-09-01,6.7,2011,9,1,3,35,15218,2011-09-02,KS,False
69,2011-09-01,9.7,2011,9,1,3,35,15218,2011-09-02,KY,False
70,2011-09-01,6.9,2011,9,1,3,35,15218,2011-09-02,LA,False
71,2011-09-01,7.5,2011,9,1,3,35,15218,2011-09-02,ME,False
72,2011-09-01,7.4,2011,9,1,3,35,15218,2011-09-02,MD,False
73,2011-09-01,7.3,2011,9,1,3,35,15218,2011-09-02,MA,False
74,2011-09-01,11.1,2011,9,1,3,35,15218,2011-09-02,MI,False
75,2011-09-01,6.9,2011,9,1,3,35,15218,2011-09-02,MN,False
76,2011-09-01,10.6,2011,9,1,3,35,15218,2011-09-02,MS,False
77,2011-09-01,8.7,2011,9,1,3,35,15218,2011-09-02,MO,False
78,2011-09-01,7.7,2011,9,1,3,35,15218,2011-09-02,MT,False
79,2011-09-01,4.2,2011,9,1,3,35,15218,2011-09-02,NE,False
80,2011-09-01,13.4,2011,9,1,3,35,15218,2011-09-02,NV,False
81,2011-09-01,5.4,2011,9,1,3,35,15218,2011-09-02,NH,False
82,2011-09-01,9.2,2011,9,1,3,35,15218,2011-09-02,NJ,False
83,2011-09-01,6.6,2011,9,1,3,35,15218,2011-09-02,NM,False
84,2011-09-01,"8,0",2011,9,1,3,35,15218,2011-09-02,NY,False
85,2011-09-01,10.5,2011,9,1,3,35,15218,2011-09-02,NC,False
86,2011-09-01,3.5,2011,9,1,3,35,15218,2011-09-02,ND,False
87,2011-09-01,9.1,2011,9,1,3,35,15218,2011-09-02,OH,False
88,2011-09-01,5.9,2011,9,1,3,35,15218,2011-09-02,OK,False
89,2011-09-01,9.6,2011,9,1,3,35,15218,2011-09-02,OR,False
90,2011-09-01,8.3,2011,9,1,3,35,15218,2011-09-02,PA,False
91,2011-09-01,15.1,2011,9,1,3,35,15218,2011-09-02,,False
92,2011-09-01,10.5,2011,9,1,3,35,15218,2011-09-02,RI,False
93,2011-09-01,"11,0",2011,9,1,3,35,15218,2011-09-02,SC,False
94,2011-09-01,4.6,2011,9,1,3,35,15218,2011-09-02,SD,False
95,2011-09-01,9.8,2011,9,1,3,35,15218,2011-09-02,TN,False
96,2011-09-01,8.5,2011,9,1,3,35,15218,2011-09-02,TX,False
97,2011-09-01,7.4,2011,9,1,3,35,15218,2011-09-02,UT,False
98,2011-09-01,5.8,2011,9,1,3,35,15218,2011-09-02,VT,False
99,2011-09-01,6.5,2011,9,1,3,35,15218,2011-09-02,VA,False
100,2011-09-01,9.1,2011,9,1,3,35,15218,2011-09-02,WA,False
101,2011-09-01,8.2,2011,9,1,3,35,15218,2011-09-02,WV,False
102,2011-09-01,7.8,2011,9,1,3,35,15218,2011-09-02,WI,False
103,2011-09-01,5.8,2011,9,1,3,35,15218,2011-09-02,WY,False
104,2011-09-01,9.8,2011,9,1,3,35,15218,2011-09-03,AL,False
105,2011-09-01,7.6,2011,9,1,3,35,15218,2011-09-03,AK,False
106,2011-09-01,9.1,2011,9,1,3,35,15218,2011-09-03,AZ,False
107,2011-09-01,8.3,2011,9,1,3,35,15218,2011-09-03,AR,False
108,2011-09-01,11.9,2011,9,1,3,35,15218,2011-09-03,CA,False
109,2011-09-01,8.3,2011,9,1,3,35,15218,2011-09-03,CO,False
110,2011-09-01,8.9,2011,9,1,3,35,15218,2011-09-03,CT,False
111,2011-09-01,8.1,2011,9,1,3,35,15218,2011-09-03,DE,False
112,2011-09-01,11.1,2011,9,1,3,35,15218,2011-09-03,,False
113,2011-09-01,10.6,2011,9,1,3,35,15218,2011-09-03,FL,False
114,2011-09-01,10.3,2011,9,1,3,35,15218,2011-09-03,GA,False
115,2011-09-01,6.4,2011,9,1,3,35,15218,2011-09-03,HI,False
116,2011-09-01,"9,0",2011,9,1,3,35,15218,2011-09-03,ID,False
117,2011-09-01,"10,0",2011,9,1,3,35,15218,2011-09-03,IL,False
118,2011-09-01,8.9,2011,9,1,3,35,15218,2011-09-03,IN,False
119,2011-09-01,"6,0",2011,9,1,3,35,15218,2011-09-03,IA,False
120,2011-09-01,6.7,2011,9,1,3,35,15218,2011-09-03,KS,False
121,2011-09-01,9.7,2011,9,1,3,35,15218,2011-09-03,KY,False
122,2011-09-01,6.9,2011,9,1,3,35,15218,2011-09-03,LA,False
123,2011-09-01,7.5,2011,9,1,3,35,15218,2011-09-03,ME,False
124,2011-09-01,7.4,2011,9,1,3,35,15218,2011-09-03,MD,False
125,2011-09-01,7.3,2011,9,1,3,35,15218,2011-09-03,MA,False
126,2011-09-01,11.1,2011,9,1,3,35,15218,2011-09-03,MI,False
127,2011-09-01,6.9,2011,9,1,3,35,15218,2011-09-03,MN,False
128,2011-09-01,10.6,2011,9,1,3,35,15218,2011-09-03,MS,False
129,2011-09-01,8.7,2011,9,1,3,35,15218,2011-09-03,MO,False
130,2011-09-01,7.7,2011,9,1,3,35,15218,2011-09-03,MT,False
131,2011-09-01,4.2,2011,9,1,3,35,15218,2011-09-03,NE,False
132,2011-09-01,13.4,2011,9,1,3,35,15218,2011-09-03,NV,False
133,2011-09-01,5.4,2011,9,1,3,35,15218,2011-09-03,NH,False
134,2011-09-01,9.2,2011,9,1,3,35,15218,2011-09-03,NJ,False
135,2011-09-01,6.6,2011,9,1,3,35,15218,2011-09-03,NM,False
136,2011-09-01,"8,0",2011,9,1,3,35,15218,2011-09-03,NY,False
137,2011-09-01,10.5,2011,9,1,3,35,15218,2011-09-03,NC,False
138,2011-09-01,3.5,2011,9,1,3,35,15218,2011-09-03,ND,False
139,2011-09-01,9.1,2011,9,1,3,35,15218,2011-09-03,OH,False
140,2011-09-01,5.9,2011,9,1,3,35,15218,2011-09-03,OK,False
141,2011-09-01,9.6,2011,9,1,3,35,15218,2011-09-03,OR,False
142,2011-09-01,8.3,2011,9,1,3,35,15218,2011-09-03,PA,False
143,2011-09-01,15.1,2011,9,1,3,35,15218,2011-09-03,,False
144,2011-09-01,10.5,2011,9,1,3,35,15218,2011-09-03,RI,False
145,2011-09-01,"11,0",2011,9,1,3,35,15218,2011-09-03,SC,False
146,2011-09-01,4.6,2011,9,1,3,35,15218,2011-09-03,SD,False
147,2011-09-01,9.8,2011,9,1,3,35,15218,2011-09-03,TN,False
148,2011-09-01,8.5,2011,9,1,3,35,15218,2011-09-03,TX,False
149,2011-09-01,7.4,2011,9,1,3,35,15218,2011-09-03,UT,False
150,2011-09-01,5.8,2011,9,1,3,35,15218,2011-09-03,VT,False
151,2011-09-01,6.5,2011,9,1,3,35,15218,2011-09-03,VA,False
152,2011-09-01,9.1,2011,9,1,3,35,15218,2011-09-03,WA,False
153,2011-09-01,8.2,2011,9,1,3,35,15218,2011-09-03,WV,False
154,2011-09-01,7.8,2011,9,1,3,35,15218,2011-09-03,WI,False
155,2011-09-01,5.8,2011,9,1,3,35,15218,2011-09-03,WY,False
156,2011-09-01,9.8,2011,9,1,3,35,15218,2011-09-04,AL,False
157,2011-09-01,7.6,2011,9,1,3,35,15218,2011-09-04,AK,False
158,2011-09-01,9.1,2011,9,1,3,35,15218,2011-09-04,AZ,False
159,2011-09-01,8.3,2011,9,1,3,35,15218,2011-09-04,AR,False
160,2011-09-01,11.9,2011,9,1,3,35,15218,2011-09-04,CA,False
161,2011-09-01,8.3,2011,9,1,3,35,15218,2011-09-04,CO,False
162,2011-09-01,8.9,2011,9,1,3,35,15218,2011-09-04,CT,False
163,2011-09-01,8.1,2011,9,1,3,35,15218,2011-09-04,DE,False
164,2011-09-01,11.1,2011,9,1,3,35,15218,2011-09-04,,False
165,2011-09-01,10.6,2011,9,1,3,35,15218,2011-09-04,FL,False
166,2011-09-01,10.3,2011,9,1,3,35,15218,2011-09-04,GA,False
167,2011-09-01,6.4,2011,9,1,3,35,15218,2011-09-04,HI,False
168,2011-09-01,"9,0",2011,9,1,3,35,15218,2011-09-04,ID,False
169,2011-09-01,"10,0",2011,9,1,3,35,15218,2011-09-04,IL,False
170,2011-09-01,8.9,2011,9,1,3,35,15218,2011-09-04,IN,False
171,2011-09-01,"6,0",2011,9,1,3,35,15218,2011-09-04,IA,False
172,2011-09-01,6.7,2011,9,1,3,35,15218,2011-09-04,KS,False
173,2011-09-01,9.7,2011,9,1,3,35,15218,2011-09-04,KY,False
174,2011-09-01,6.9,2011,9,1,3,35,15218,2011-09-04,LA,False
175,2011-09-01,7.5,2011,9,1,3,35,15218,2011-09-04,ME,False
176,2011-09-01,7.4,2011,9,1,3,35,15218,2011-09-04,MD,False
177,2011-09-01,7.3,2011,9,1,3,35,15218,2011-09-04,MA,False
178,2011-09-01,11.1,2011,9,1,3,35,15218,2011-09-04,MI,False
179,2011-09-01,6.9,2011,9,1,3,35,15218,2011-09-04,MN,False
180,2011-09-01,10.6,2011,9,1,3,35,15218,2011-09-04,MS,False
181,2011-09-01,8.7,2011,9,1,3,35,15218,2011-09-04,MO,False
182,2011-09-01,7.7,2011,9,1,3,35,15218,2011-09-04,MT,False
183,2011-09-01,4.2,2011,9,1,3,35,15218,2011-09-04,NE,False
184,2011-09-01,13.4,2011,9,1,3,35,15218,2011-09-04,NV,False
185,2011-09-01,5.4,2011,9,1,3,35,15218,2011-09-04,NH,False
186,2011-09-01,9.2,2011,9,1,3,35,15218,2011-09-04,NJ,False
187,2011-09-01,6.6,2011,9,1,3,35,15218,2011-09-04,NM,False
188,2011-09-01,"8,0",2011,9,1,3,35,15218,2011-09-04,NY,False
189,2011-09-01,10.5,2011,9,1,3,35,15218,2011-09-04,NC,False
190,2011-09-01,3.5,2011,9,1,3,35,15218,2011-09-04,ND,False
191,2011-09-01,9.1,2011,9,1,3,35,15218,2011-09-04,OH,False
192,2011-09-01,5.9,2011,9,1,3,35,15218,2011-09-04,OK,False
193,2011-09-01,9.6,2011,9,1,3,35,15218,2011-09-04,OR,False
194,2011-09-01,8.3,2011,9,1,3,35,15218,2011-09-04,PA,False
195,2011-09-01,15.1,2011,9,1,3,35,15218,2011-09-04,,False
196,2011-09-01,10.5,2011,9,1,3,35,15218,2011-09-04,RI,False
197,2011-09-01,"11,0",2011,9,1,3,35,15218,2011-09-04,SC,False
198,2011-09-01,4.6,2011,9,1,3,35,15218,2011-09-04,SD,False
199,2011-09-01,9.8,2011,9,1,3,35,15218,2011-09-04,TN,False
200,2011-09-01,8.5,2011,9,1,3,35,15218,2011-09-04,TX,False
201,2011-09-01,7.4,2011,9,1,3,35,15218,2011-09-04,UT,False
202,2011-09-01,5.8,2011,9,1,3,35,15218,2011-09-04,VT,False
203,2011-09-01,6.5,2011,9,1,3,35,15218,2011-09-04,VA,False
204,2011-09-01,9.1,2011,9,1,3,35,15218,2011-09-04,WA,False
205,2011-09-01,8.2,2011,9,1,3,35,15218,2011-09-04,WV,False
206,2011-09-01,7.8,2011,9,1,3,35,15218,2011-09-04,WI,False
207,2011-09-01,5.8,2011,9,1,3,35,15218,2011-09-04,WY,False
208,2011-09-01,9.8,2011,9,1,3,35,15218,2011-09-05,AL,False
209,2011-09-01,7.6,2011,9,1,3,35,15218,2011-09-05,AK,False
210,2011-09-01,9.1,2011,9,1,3,35,15218,2011-09-05,AZ,False
211,2011-09-01,8.3,2011,9,1,3,35,15218,2011-09-05,AR,False
212,2011-09-01,11.9,2011,9,1,3,35,15218,2011-09-05,CA,False
213,2011-09-01,8.3,2011,9,1,3,35,15218,2011-09-05,CO,False
214,2011-09-01,8.9,2011,9,1,3,35,15218,2011-09-05,CT,False
215,2011-09-01,8.1,2011,9,1,3,35,15218,2011-09-05,DE,False
216,2011-09-01,11.1,2011,9,1,3,35,15218,2011-09-05,,False
217,2011-09-01,10.6,2011,9,1,3,35,15218,2011-09-05,FL,False
218,2011-09-01,10.3,2011,9,1,3,35,15218,2011-09-05,GA,False
219,2011-09-01,6.4,2011,9,1,3,35,15218,2011-09-05,HI,False
220,2011-09-01,"9,0",2011,9,1,3,35,15218,2011-09-05,ID,False
221,2011-09-01,"10,0",2011,9,1,3,35,15218,2011-09-05,IL,False
222,2011-09-01,8.9,2011,9,1,3,35,15218,2011-09-05,IN,False
223,2011-09-01,"6,0",2011,9,1,3,35,15218,2011-09-05,IA,False
224,2011-09-01,6.7,2011,9,1,3,35,15218,2011-09-05,KS,False
225,2011-09-01,9.7,2011,9,1,3,35,15218,2011-09-05,KY,False
226,2011-09-01,6.9,2011,9,1,3,35,15218,2011-09-05,LA,False
227,2011-09-01,7.5,2011,9,1,3,35,15218,2011-09-05,ME,False
228,2011-09-01,7.4,2011,9,1,3,35,15218,2011-09-05,MD,False
229,2011-09-01,7.3,2011,9,1,3,35,15218,2011-09-05,MA,False
230,2011-09-01,11.1,2011,9,1,3,35,15218,2011-09-05,MI,False
231,2011-09-01,6.9,2011,9,1,3,35,15218,2011-09-05,MN,False
232,2011-09-01,10.6,2011,9,1,3,35,15218,2011-09-05,MS,False
233,2011-09-01,8.7,2011,9,1,3,35,15218,2011-09-05,MO,False
234,2011-09-01,7.7,2011,9,1,3,35,15218,2011-09-05,MT,False
235,2011-09-01,4.2,2011,9,1,3,35,15218,2011-09-05,NE,False
236,2011-09-01,13.4,2011,9,1,3,35,15218,2011-09-05,NV,False
237,2011-09-01,5.4,2011,9,1,3,35,15218,2011-09-05,NH,False
238,2011-09-01,9.2,2011,9,1,3,35,15218,2011-09-05,NJ,False
239,2011-09-01,6.6,2011,9,1,3,35,15218,2011-09-05,NM,False
240,2011-09-01,"8,0",2011,9,1,3,35,15218,2011-09-05,NY,False
241,2011-09-01,10.5,2011,9,1,3,35,15218,2011-09-05,NC,False
242,2011-09-01,3.5,2011,9,1,3,35,15218,2011-09-05,ND,False
243,2011-09-01,9.1,2011,9,1,3,35,15218,2011-09-05,OH,False
244,2011-09-01,5.9,2011,9,1,3,35,15218,2011-09-05,OK,False
245,2011-09-01,9.6,2011,9,1,3,35,15218,2011-09-05,OR,False
246,2011-09-01,8.3,2011,9,1,3,35,15218,2011-09-05,PA,False
247,2011-09-01,15.1,2011,9,1,3,35,15218,2011-09-05,,False
248,2011-09-01,10.5,2011,9,1,3,35,15218,2011-09-05,RI,False
249,2011-09-01,"11,0",2011,9,1,3,35,15218,2011-09-05,SC,False
250,2011-09-01,4.6,2011,9,1,3,35,15218,2011-09-05,SD,False
251,2011-09-01,9.8,2011,9,1,3,35,15218,2011-09-05,TN,False
252,2011-09-01,8.5,2011,9,1,3,35,15218,2011-09-05,TX,False
253,2011-09-01,7.4,2011,9,1,3,35,15218,2011-09-05,UT,False
254,2011-09-01,5.8,2011,9,1,3,35,15218,2011-09-05,VT,False
255,2011-09-01,6.5,2011,9,1,3,35,15218,2011-09-05,VA,False
256,2011-09-01,9.1,2011,9,1,3,35,15218,2011-09-05,WA,False
257,2011-09-01,8.2,2011,9,1,3,35,15218,2011-09-05,WV,False
258,2011-09-01,7.8,2011,9,1,3,35,15218,2011-09-05,WI,False
259,2011-09-01,5.8,2011,9,1,3,35,15218,2011-09-05,WY,False
260,2011-09-01,9.8,2011,9,1,3,35,15218,2011-09-06,AL,False
261,2011-09-01,7.6,2011,9,1,3,35,15218,2011-09-06,AK,False
262,2011-09-01,9.1,2011,9,1,3,35,15218,2011-09-06,AZ,False
263,2011-09-01,8.3,2011,9,1,3,35,15218,2011-09-06,AR,False
264,2011-09-01,11.9,2011,9,1,3,35,15218,2011-09-06,CA,False
265,2011-09-01,8.3,2011,9,1,3,35,15218,2011-09-06,CO,False
266,2011-09-01,8.9,2011,9,1,3,35,15218,2011-09-06,CT,False
267,2011-09-01,8.1,2011,9,1,3,35,15218,2011-09-06,DE,False
268,2011-09-01,11.1,2011,9,1,3,35,15218,2011-09-06,,False
269,2011-09-01,10.6,2011,9,1,3,35,15218,2011-09-06,FL,False
270,2011-09-01,10.3,2011,9,1,3,35,15218,2011-09-06,GA,False
271,2011-09-01,6.4,2011,9,1,3,35,15218,2011-09-06,HI,False
272,2011-09-01,"9,0",2011,9,1,3,35,15218,2011-09-06,ID,False
273,2011-09-01,"10,0",2011,9,1,3,35,15218,2011-09-06,IL,False
274,2011-09-01,8.9,2011,9,1,3,35,15218,2011-09-06,IN,False
275,2011-09-01,"6,0",2011,9,1,3,35,15218,2011-09-06,IA,False
276,2011-09-01,6.7,2011,9,1,3,35,15218,2011-09-06,KS,False
277,2011-09-01,9.7,2011,9,1,3,35,15218,2011-09-06,KY,False
278,2011-09-01,6.9,2011,9,1,3,35,15218,2011-09-06,LA,False
279,2011-09-01,7.5,2011,9,1,3,35,15218,2011-09-06,ME,False
280,2011-09-01,7.4,2011,9,1,3,35,15218,2011-09-06,MD,False
281,2011-09-01,7.3,2011,9,1,3,35,15218,2011-09-06,MA,False
282,2011-09-01,11.1,2011,9,1,3,35,15218,2011-09-06,MI,False
283,2011-09-01,6.9,2011,9,1,3,35,15218,2011-09-06,MN,False
284,2011-09-01,10.6,2011,9,1,3,35,15218,2011-09-06,MS,False
285,2011-09-01,8.7,2011,9,1,3,35,15218,2011-09-06,MO,False
286,2011-09-01,7.7,2011,9,1,3,35,15218,2011-09-06,MT,False
287,2011-09-01,4.2,2011,9,1,3,35,15218,2011-09-06,NE,False
288,2011-09-01,13.4,2011,9,1,3,35,15218,2011-09-06,NV,False
289,2011-09-01,5.4,2011,9,1,3,35,15218,2011-09-06,NH,False
290,2011-09-01,9.2,2011,9,1,3,35,15218,2011-09-06,NJ,False
291,2011-09-01,6.6,2011,9,1,3,35,15218,2011-09-06,NM,False
292,2011-09-01,"8,0",2011,9,1,3,35,15218,2011-09-06,NY,False
293,2011-09-01,10.5,2011,9,1,3,35,15218,2011-09-06,NC,False
294,2011-09-01,3.5,2011,9,1,3,35,15218,2011-09-06,ND,False
295,2011-09-01,9.1,2011,9,1,3,35,15218,2011-09-06,OH,False
296,2011-09-01,5.9,2011,9,1,3,35,15218,2011-09-06,OK,False
297,2011-09-01,9.6,2011,9,1,3,35,15218,2011-09-06,OR,False
298,2011-09-01,8.3,2011,9,1,3,35,15218,2011-09-06,PA,False
299,2011-09-01,15.1,2011,9,1,3,35,15218,2011-09-06,,False
300,2011-09-01,10.5,2011,9,1,3,35,15218,2011-09-06,RI,False
301,2011-09-01,"11,0",2011,9,1,3,35,15218,2011-09-06,SC,False
302,2011-09-01,4.6,2011,9,1,3,35,15218,2011-09-06,SD,False
303,2011-09-01,9.8,2011,9,1,3,35,15218,2011-09-06,TN,False
304,2011-09-01,8.5,2011,9,1,3,35,15218,2011-09-06,TX,False
305,2011-09-01,7.4,2011,9,1,3,35,15218,2011-09-06,UT,False
306,2011-09-01,5.8,2011,9,1,3,35,15218,2011-09-06,VT,False
307,2011-09-01,6.5,2011,9,1,3,35,15218,2011-09-06,VA,False
308,2011-09-01,9.1,2011,9,1,3,35,15218,2011-09-06,WA,False
309,2011-09-01,8.2,2011,9,1,3,35,15218,2011-09-06,WV,False
310,2011-09-01,7.8,2011,9,1,3,35,15218,2011-09-06,WI,False
311,2011-09-01,5.8,2011,9,1,3,35,15218,2011-09-06,WY,False
312,2011-09-01,9.8,2011,9,1,3,35,15218,2011-09-07,AL,False
313,2011-09-01,7.6,2011,9,1,3,35,15218,2011-09-07,AK,False
314,2011-09-01,9.1,2011,9,1,3,35,15218,2011-09-07,AZ,False
315,2011-09-01,8.3,2011,9,1,3,35,15218,2011-09-07,AR,False
316,2011-09-01,11.9,2011,9,1,3,35,15218,2011-09-07,CA,False
317,2011-09-01,8.3,2011,9,1,3,35,15218,2011-09-07,CO,False
318,2011-09-01,8.9,2011,9,1,3,35,15218,2011-09-07,CT,False
319,2011-09-01,8.1,2011,9,1,3,35,15218,2011-09-07,DE,False
320,2011-09-01,11.1,2011,9,1,3,35,15218,2011-09-07,,False
321,2011-09-01,10.6,2011,9,1,3,35,15218,2011-09-07,FL,False
322,2011-09-01,10.3,2011,9,1,3,35,15218,2011-09-07,GA,False
323,2011-09-01,6.4,2011,9,1,3,35,15218,2011-09-07,HI,False
324,2011-09-01,"9,0",2011,9,1,3,35,15218,2011-09-07,ID,False
325,2011-09-01,"10,0",2011,9,1,3,35,15218,2011-09-07,IL,False
326,2011-09-01,8.9,2011,9,1,3,35,15218,2011-09-07,IN,False
327,2011-09-01,"6,0",2011,9,1,3,35,15218,2011-09-07,IA,False
328,2011-09-01,6.7,2011,9,1,3,35,15218,2011-09-07,KS,False
329,2011-09-01,9.7,2011,9,1,3,35,15218,2011-09-07,KY,False
330,2011-09-01,6.9,2011,9,1,3,35,15218,2011-09-07,LA,False
331,2011-09-01,7.5,2011,9,1,3,35,15218,2011-09-07,ME,False
332,2011-09-01,7.4,2011,9,1,3,35,15218,2011-09-07,MD,False
333,2011-09-01,7.3,2011,9,1,3,35,15218,2011-09-07,MA,False
334,2011-09-01,11.1,2011,9,1,3,35,15218,2011-09-07,MI,False
335,2011-09-01,6.9,2011,9,1,3,35,15218,2011-09-07,MN,False
336,2011-09-01,10.6,2011,9,1,3,35,15218,2011-09-07,MS,False
337,2011-09-01,8.7,2011,9,1,3,35,15218,2011-09-07,MO,False
338,2011-09-01,7.7,2011,9,1,3,35,15218,2011-09-07,MT,False
339,2011-09-01,4.2,2011,9,1,3,35,15218,2011-09-07,NE,False
340,2011-09-01,13.4,2011,9,1,3,35,15218,2011-09-07,NV,False
341,2011-09-01,5.4,2011,9,1,3,35,15218,2011-09-07,NH,False
342,2011-09-01,9.2,2011,9,1,3,35,15218,2011-09-07,NJ,False
343,2011-09-01,6.6,2011,9,1,3,35,15218,2011-09-07,NM,False
344,2011-09-01,"8,0",2011,9,1,3,35,15218,2011-09-07,NY,False
345,2011-09-01,10.5,2011,9,1,3,35,15218,2011-09-07,NC,False
346,2011-09-01,3.5,2011,9,1,3,35,15218,2011-09-07,ND,False
347,2011-09-01,9.1,2011,9,1,3,35,15218,2011-09-07,OH,False
348,2011-09-01,5.9,2011,9,1,3,35,15218,2011-09-07,OK,False
349,2011-09-01,9.6,2011,9,1,3,35,15218,2011-09-07,OR,False
350,2011-09-01,8.3,2011,9,1,3,35,15218,2011-09-07,PA,False
351,2011-09-01,15.1,2011,9,1,3,35,15218,2011-09-07,,False
352,2011-09-01,10.5,2011,9,1,3,35,15218,2011-09-07,RI,False
353,2011-09-01,"11,0",2011,9,1,3,35,15218,2011-09-07,SC,False
354,2011-09-01,4.6,2011,9,1,3,35,15218,2011-09-07,SD,False
355,2011-09-01,9.8,2011,9,1,3,35,15218,2011-09-07,TN,False
356,2011-09-01,8.5,2011,9,1,3,35,15218,2011-09-07,TX,False
